Project,Files,LOC,LLOC,SLOC,h1,h2,N1,N2,N,Length,Calculated_length,Difficulty,Effort,Time,Halstead_Volume,Cyclomatic_Complexity,Maintainabilty_Index
lightning_1.0.0,pytorch_lightning/core/step_result.py,1005,427,608,14,151,93,173,165,266,1146.3020845468934,8.019867549668874,15714.462977391704,873.0257209662058,1959.4417089893868,187,22.473948671189206
lightning_1.0.0,pytorch_lightning/core/lightning.py,1607,319,399,11,70,45,81,81,126,467.103558991158,6.364285714285714,5083.92571731318,282.44031762851,798.8211003634627,120,11.464620915792892
lightning_1.0.0,pytorch_lightning/core/grads.py,56,18,16,1,2,1,2,3,3,2.0,0.5,2.3774437510817346,0.1320802083934297,4.754887502163469,4,80.05339772250079
lightning_1.0.0,pytorch_lightning/core/saving.py,386,164,156,6,28,19,31,34,50,150.11571282193984,3.3214285714285716,844.8822218505029,46.93790121391683,254.373142062517,40,55.28948487131403
lightning_1.0.0,pytorch_lightning/core/datamodule.py,366,165,169,10,37,24,46,47,70,225.9690554771448,6.216216216216216,2416.996770594864,134.2775983663813,388.8212196174346,47,55.88784218886503
lightning_1.0.0,pytorch_lightning/metrics/utils.py,63,18,20,0,0,0,0,0,0,0,0,0,0.0,0,3,100.0
lightning_1.0.0,pytorch_lightning/metrics/metric.py,254,116,128,8,30,19,36,38,55,171.20671786825557,4.8,1385.4528635491065,76.96960353050592,288.6360132393972,37,61.72580363647937
lightning_1.0.0,pytorch_lightning/metrics/__init__.py,28,3,13,0,0,0,0,0,0,0,0,0,0.0,0,1,100.0
lightning_1.0.0,pytorch_lightning/metrics/functional/reduction.py,78,24,26,4,17,12,24,21,36,77.48686830125578,2.823529411764706,446.4661474448058,24.80367485804477,158.12342722003538,8,69.23420702340063
lightning_1.0.0,pytorch_lightning/metrics/functional/classification.py,1069,293,396,19,182,150,282,201,432,1447.1292472715909,14.719780219780219,48652.617316751246,2702.9231842639583,3305.2543305892973,42,39.29867392710875
lightning_1.0.0,pytorch_lightning/metrics/functional/regression.py,337,88,132,11,82,57,111,93,168,559.3730121836933,7.445121951219512,8179.052247591271,454.3917915328484,1098.5786802661494,19,58.812402687499144
lightning_1.0.0,pytorch_lightning/metrics/functional/__init__.py,47,4,34,0,0,0,0,0,0,0,0,0,0.0,0,1,100.0
lightning_1.0.0,pytorch_lightning/metrics/functional/nlp.py,116,47,49,8,40,25,50,48,75,236.8771237954945,5.0,2094.360937770434,116.35338543169077,418.8721875540868,13,71.12934438378649
lightning_1.0.0,pytorch_lightning/metrics/functional/self_supervised.py,59,14,18,3,8,6,10,11,16,28.75488750216347,1.875,103.78294855911894,5.765719364395497,55.350905898196764,5,75.27279477436434
lightning_1.0.0,pytorch_lightning/metrics/classification/f_beta.py,132,40,52,6,45,31,62,51,93,262.6431643391623,4.133333333333334,2180.4803014538434,121.13779452521352,527.5355568033491,7,69.2054141619466
lightning_1.0.0,pytorch_lightning/metrics/classification/precision_recall.py,237,66,92,11,58,39,76,69,115,377.81664552240943,7.206896551724138,5062.702942022873,281.26127455682627,702.4803125294895,23,61.934705649088954
lightning_1.0.0,pytorch_lightning/metrics/classification/__init__.py,16,3,3,0,0,0,0,0,0,0,0,0,0.0,0,1,100.0
lightning_1.0.0,pytorch_lightning/metrics/classification/accuracy.py,115,33,42,7,29,16,31,36,47,160.53293331310283,3.7413793103448274,909.1045705122438,50.50580947290243,242.98647506778866,11,70.38666174369058
lightning_1.0.0,pytorch_lightning/metrics/regression/mean_squared_log_error.py,77,18,24,3,8,4,8,11,12,28.75488750216347,1.5,62.26976913547136,3.4594316186372978,41.51317942364757,4,73.90124684372024
lightning_1.0.0,pytorch_lightning/metrics/regression/explained_variance.py,134,42,53,9,27,19,37,36,56,156.9112875713945,6.166666666666667,1785.347433831412,99.18596854618956,289.5158000807695,8,69.8374124660878
lightning_1.0.0,pytorch_lightning/metrics/regression/__init__.py,17,4,4,0,0,0,0,0,0,0,0,0,0.0,0,1,100.0
lightning_1.0.0,pytorch_lightning/metrics/regression/mean_squared_error.py,77,18,24,3,8,4,8,11,12,28.75488750216347,1.5,62.26976913547136,3.4594316186372978,41.51317942364757,4,73.90124684372024
lightning_1.0.0,pytorch_lightning/metrics/regression/mean_absolute_error.py,76,18,24,3,8,4,8,11,12,28.75488750216347,1.5,62.26976913547136,3.4594316186372978,41.51317942364757,4,73.90124684372024
lightning_1.0.0,pytorch_lightning/distributed/dist.py,49,30,30,1,2,1,2,3,3,2.0,0.5,2.3774437510817346,0.1320802083934297,4.754887502163469,6,90.84659838485337
lightning_1.0.0,pytorch_lightning/distributed/__init__.py,14,1,1,0,0,0,0,0,0,0,0,0,0.0,0,1,100.0
lightning_1.0.0,pytorch_lightning/callbacks/early_stopping.py,205,99,105,12,29,19,34,41,53,183.90099886735348,7.0344827586206895,1997.4431818596802,110.96906565887112,283.95025624475846,32,64.19687874314288
lightning_1.0.0,pytorch_lightning/callbacks/model_checkpoint.py,558,245,325,15,134,88,169,149,257,1005.4593104554692,9.458955223880597,17549.448489695882,974.9693605386601,1855.3263097587756,107,39.47914028231786
lightning_1.0.0,pytorch_lightning/callbacks/gradient_accumulation_scheduler.py,75,26,25,5,9,7,11,14,18,40.13896548741762,3.0555555555555554,209.4045207131682,11.633584484064901,68.53238859703687,11,74.19262858259711
