Project,Files,LOC,LLOC,SLOC,h1,h2,N1,N2,N,Length,Calculated_length,Difficulty,Effort,Time,Halstead_Volume,Cyclomatic_Complexity,Maintainabilty_Index
jax_0.2.21,examples/mnist_classifier.py,97,59,60,5,17,11,20,22,31,81.0965087756926,2.9411764705882355,406.5952358169301,22.58862421205167,138.24238017775622,6,72.0807942967749
jax_0.2.21,examples/__init__.py,13,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,100.0
jax_0.2.21,examples/onnx2xla.py,134,80,88,9,46,29,57,55,86,282.6131749916034,5.576086956521739,2772.41334610088,154.02296367227112,497.19693536312076,23,60.074636506684904
jax_0.2.21,examples/gaussian_process_regression.py,132,86,86,10,91,57,110,101,167,625.4285932069549,6.043956043956044,6720.403568030247,373.35575377945815,1111.9213176195499,6,62.95215174406371
jax_0.2.21,examples/resnet50.py,125,57,83,3,10,7,11,13,18,37.974168451037094,1.65,109.90305962879044,6.105725534932803,66.60791492653966,4,73.26266838583634
jax_0.2.21,examples/datasets.py,93,54,49,5,11,7,11,16,18,49.663388279447084,2.5,180.0,10.0,72.0,5,74.69042639190147
jax_0.2.21,examples/mnist_classifier_fromscratch.py,95,61,60,5,33,21,38,38,59,178.07464641326578,2.878787878787879,891.3525367530696,49.51958537517053,309.6277232931715,9,68.05283320166164
jax_0.2.21,examples/mnist_vae.py,137,86,87,8,41,26,46,49,72,243.65963218934144,4.487804878048781,1814.2360003619096,100.79088890899499,404.259108776295,5,62.96836821845701
jax_0.2.21,examples/differentially_private_sgd.py,254,121,149,8,43,26,48,51,74,257.3293844521902,4.465116279069767,1874.2748664821165,104.1263814712287,419.7594753058907,14,62.82978194076829
jax_0.2.21,examples/advi.py,139,81,78,6,15,9,15,21,24,74.11313393845472,3.0,316.2468544400708,17.569269691115046,105.41561814669026,3,72.02332085175419
jax_0.2.21,examples/jax_cpp/prog.py,19,4,3,1,2,1,2,3,3,2.0,0.5,2.3774437510817346,0.1320802083934297,4.754887502163469,1,55.04800712070099
jax_0.2.21,jaxlib/cusolver.py,429,212,364,14,136,173,284,150,457,1017.1979153188527,14.617647058823529,48290.42236334232,2682.8012424079066,3303.5701415566173,32,33.31065115506379
jax_0.2.21,jaxlib/cuda_prng.py,55,28,33,4,11,8,14,15,22,46.053747805010275,2.5454545454545454,218.78587335407704,12.154770741893168,85.95159310338741,8,81.99042263694243
jax_0.2.21,jaxlib/init.py,16,1,1,0,0,0,0,0,0,0,0,0,0.0,0,1,100.0
jax_0.2.21,jaxlib/pocketfft.py,156,95,116,12,36,45,75,48,120,229.1368500605771,12.5,8377.443751081735,465.41354172676307,670.1955000865388,30,53.379218416268614
jax_0.2.21,jaxlib/cuda_linalg.py,63,29,37,3,4,7,9,7,16,12.75488750216347,3.375,151.59716579111063,8.422064766172813,44.91767875292167,4,83.53178035186095
jax_0.2.21,jaxlib/setup.py,43,10,25,1,4,2,4,5,6,8.0,0.5,6.965784284662087,0.3869880158145604,13.931568569324174,2,99.06075381513622
jax_0.2.21,jaxlib/version.py,20,1,1,0,0,0,0,0,0,0,0,0,0.0,0,1,100.0
jax_0.2.21,jaxlib/rocsolver.py,363,156,299,11,109,134,219,120,353,775.7858392056952,11.05045871559633,26942.48121110911,1496.8045117282838,2438.1323802498073,21,48.60807710013796
jax_0.2.21,jaxlib/cusparse.py,328,114,258,4,16,8,16,20,24,72.0,2.0,207.45254855459342,11.525141586366301,103.72627427729671,17,54.67747023274186
jax_0.2.21,jaxlib/lapack.py,586,277,511,10,162,196,318,172,514,1222.2749814161828,9.814814814814815,37464.13045325825,2081.3405807365693,3817.1000839168782,69,25.296607388459257
